k,reference_id,reference_slice,sparse_mean,sparse_std,sparse_min,sparse_max,dense_fp_mean,dense_fp_std,dense_fp_min,dense_fp_max
2,s0637,73,0.7768271565437317,0.19645889103412628,0.3867226243019104,0.9149959087371826,0.7250939607620239,0.07088687270879745,0.6556181907653809,0.8530437350273132
3,s0637,73,0.8685351610183716,0.03651878610253334,0.8328021168708801,0.9352502822875977,0.767090916633606,0.10339197516441345,0.626537561416626,0.9088537693023682
5,s0637,73,0.8592298626899719,0.06756840646266937,0.7347087264060974,0.9213130474090576,0.8975238800048828,0.04064657911658287,0.839621901512146,0.948135256767273
10,s0637,73,0.905727744102478,0.02138468064367771,0.8862619400024414,0.9412549734115601,0.9194725751876831,0.03798627480864525,0.8443071246147156,0.9451467990875244
20,s0637,73,0.9100478887557983,0.03548604995012283,0.8548962473869324,0.9495728015899658,0.9277070760726929,0.021868756040930748,0.8964395523071289,0.9487816095352173
50,s0637,73,0.9149721264839172,0.018863944336771965,0.8862619400024414,0.942981481552124,0.937691330909729,0.012044987641274929,0.9150376319885254,0.9482052326202393
100,s0637,73,0.9149721264839172,0.018863944336771965,0.8862619400024414,0.942981481552124,0.9478449821472168,0.002002427354454994,0.944076657295227,0.9500260353088379
1,s0382,46,0.6362277269363403,0.05716298893094063,0.5542840957641602,0.7234978675842285,0.5655040740966797,0.025742873549461365,0.5205354690551758,0.5959620475769043
2,s0382,46,0.6464316248893738,0.03532733768224716,0.601341724395752,0.6868720054626465,0.6041076183319092,0.0835179015994072,0.5135419368743896,0.7136573195457458
3,s0382,46,0.71760094165802,0.02564251236617565,0.6898672580718994,0.7629439830780029,0.5790742039680481,0.16867338120937347,0.28538602590560913,0.7190893292427063
5,s0382,46,0.6611286997795105,0.0327632836997509,0.6097859740257263,0.6991774439811707,0.676598846912384,0.053076811134815216,0.6148890256881714,0.7359619140625
10,s0382,46,0.6893361806869507,0.05366068705916405,0.6263763904571533,0.7622389793395996,0.6232715845108032,0.07418442517518997,0.5193852186203003,0.7076970934867859
20,s0382,46,0.7160107493400574,0.049663424491882324,0.6197347640991211,0.7622389793395996,0.7227993607521057,0.025841418653726578,0.693286657333374,0.7562033534049988
50,s0382,46,0.7040871381759644,0.041236523538827896,0.6555449962615967,0.7622389793395996,0.7587316632270813,0.025618553161621094,0.7111257314682007,0.7847404479980469
100,s0382,46,0.6909167766571045,0.049885183572769165,0.6477205753326416,0.7622389793395996,0.7803680300712585,0.03862746059894562,0.7111257314682007,0.8213217258453369
1,s0737,129,0.8442662358283997,0.03610203042626381,0.7760631442070007,0.8816506862640381,0.5185564756393433,0.14073233306407928,0.2715201675891876,0.6729316115379333
2,s0737,129,0.7766382098197937,0.06719475984573364,0.6488802433013916,0.8472267985343933,0.6287450790405273,0.09405755996704102,0.4673861563205719,0.7610108852386475
3,s0737,129,0.8150696754455566,0.0384158156812191,0.7845048308372498,0.8880165815353394,0.6442031860351562,0.0608917735517025,0.5832898616790771,0.7556415796279907
5,s0737,129,0.8402389287948608,0.03165307641029358,0.8054633140563965,0.8969563841819763,0.7287279963493347,0.03910147026181221,0.6779218912124634,0.7882822751998901
10,s0737,129,0.8452309370040894,0.018007278442382812,0.8215206265449524,0.8754786252975464,0.7064428925514221,0.055886898189783096,0.6291348338127136,0.795492947101593
20,s0737,129,0.8389463424682617,0.02046637237071991,0.8042747378349304,0.8672165870666504,0.8126323819160461,0.05648317560553551,0.7251321077346802,0.8988118171691895
50,s0737,129,0.8074880838394165,0.05943160131573677,0.7336269617080688,0.8816506862640381,0.8628622889518738,0.029991766437888145,0.8271690607070923,0.8987205028533936
100,s0737,129,0.8074880838394165,0.05943160131573677,0.7336269617080688,0.8816506862640381,0.8793997764587402,0.014469265006482601,0.8550807237625122,0.8987205028533936
1,s0050,4,0.7243793606758118,0.05020280182361603,0.6481437087059021,0.7897382974624634,0.5218886733055115,0.21064601838588715,0.10766775906085968,0.6755273938179016
2,s0050,4,0.7666584849357605,0.06692229956388474,0.6383050084114075,0.8177412748336792,0.6660018563270569,0.030821459367871284,0.6348198056221008,0.7165983319282532
3,s0050,4,0.7921566367149353,0.027681365609169006,0.761674165725708,0.8256404399871826,0.6420835852622986,0.04501613974571228,0.5802109837532043,0.7048476934432983
5,s0050,4,0.8001686334609985,0.021867647767066956,0.7630457282066345,0.8209652900695801,0.7154213786125183,0.03859947994351387,0.6665581464767456,0.7659741640090942
10,s0050,4,0.8019930720329285,0.020111972466111183,0.7630457282066345,0.8209652900695801,0.6860039830207825,0.03435714542865753,0.6200286149978638,0.7192530632019043
20,s0050,4,0.8072870969772339,0.034616608172655106,0.7630457282066345,0.8545618057250977,0.762583315372467,0.040543220937252045,0.6895623207092285,0.8082636594772339
50,s0050,4,0.807282567024231,0.023748096078634262,0.7630457282066345,0.8326621055603027,0.7855942845344543,0.03133009746670723,0.7395278811454773,0.8287621736526489
100,s0050,4,0.812317967414856,0.026151854544878006,0.7630457282066345,0.8342992067337036,0.8049511909484863,0.023846784606575966,0.769537091255188,0.8398564457893372
1,s0744,102,0.5266054272651672,0.1852685809135437,0.3462696075439453,0.8381858468055725,0.48539963364601135,0.0669669508934021,0.35570448637008667,0.5454855561256409
2,s0744,102,0.3928036093711853,0.06258946657180786,0.3001714050769806,0.4597782790660858,0.48310351371765137,0.1836155205965042,0.31722673773765564,0.8367688655853271
3,s0744,102,0.4998509883880615,0.1396033763885498,0.4092514216899872,0.7745253443717957,0.44433507323265076,0.19187940657138824,0.27879592776298523,0.8075857162475586
5,s0744,102,0.7812511324882507,0.048825208097696304,0.7065014243125916,0.8388965725898743,0.5260949730873108,0.10442377626895905,0.39748406410217285,0.7115867137908936
10,s0744,102,0.8147835731506348,0.02448357455432415,0.7714862823486328,0.8388965725898743,0.771927535533905,0.05760660395026207,0.7115867137908936,0.8793824911117554
20,s0744,102,0.8511466979980469,0.017206985503435135,0.8305530548095703,0.8769218921661377,0.8261258006095886,0.0468682236969471,0.7383463978767395,0.8793824911117554
50,s0744,102,0.8511466979980469,0.017206985503435135,0.8305530548095703,0.8769218921661377,0.8485550880432129,0.015568716451525688,0.8381858468055725,0.8793824911117554
100,s0744,102,0.8526732325553894,0.015573279932141304,0.8381858468055725,0.8769218921661377,0.85352623462677,0.016869258135557175,0.8311339616775513,0.8793824911117554
1,s0294,207,0.49156850576400757,0.1756516993045807,0.21436050534248352,0.7306275367736816,0.12299970537424088,0.09061000496149063,0.05163213983178139,0.30127447843551636
2,s0294,207,0.2797212600708008,0.12325800955295563,0.07618734985589981,0.44609320163726807,0.2841293215751648,0.09063930809497833,0.14620348811149597,0.38866710662841797
3,s0294,207,0.3591964840888977,0.117305688560009,0.1684178113937378,0.514663815498352,0.49731770157814026,0.12143301963806152,0.27359312772750854,0.6111221313476562
5,s0294,207,0.4365506172180176,0.08497177064418793,0.3354531228542328,0.546286940574646,0.4847026467323303,0.14051446318626404,0.2830868363380432,0.6897302865982056
10,s0294,207,0.5396097898483276,0.14412376284599304,0.34568721055984497,0.7376676797866821,0.6511263251304626,0.08773718029260635,0.5068919658660889,0.7788678407669067
20,s0294,207,0.636949360370636,0.07887685298919678,0.510482907295227,0.7376676797866821,0.6271589994430542,0.11568669974803925,0.4310583770275116,0.7788678407669067
50,s0294,207,0.6453193426132202,0.06621745973825455,0.5523324608802795,0.7376676797866821,0.6911278963088989,0.05098573863506317,0.6313828229904175,0.7788678407669067
100,s0294,207,0.6802446246147156,0.03339068964123726,0.6418619155883789,0.7376676797866821,0.6905314326286316,0.051402244716882706,0.6313828229904175,0.7788678407669067
1,s0270,93,0.7355499267578125,0.04480511322617531,0.6682286858558655,0.8090848922729492,0.5178698301315308,0.08404353260993958,0.3814808130264282,0.6256771087646484
2,s0270,93,0.5266517400741577,0.11107607185840607,0.32253390550613403,0.6383248567581177,0.5786186456680298,0.11737015843391418,0.3666124939918518,0.7076339721679688
3,s0270,93,0.5245424509048462,0.09641940146684647,0.34563106298446655,0.6191046237945557,0.6061614751815796,0.04701686277985573,0.5363428592681885,0.6595255732536316
5,s0270,93,0.7138139605522156,0.11539711058139801,0.5632847547531128,0.8290742039680481,0.681471049785614,0.07698776572942734,0.5296790599822998,0.7422538995742798
10,s0270,93,0.805044949054718,0.04568528011441231,0.7348873615264893,0.8594776391983032,0.7476606369018555,0.090093694627285,0.5686267614364624,0.8029297590255737
