reference_id,reference_slice,sparse_mean,sparse_std,sparse_min,sparse_max,dense_mean,dense_std,dense_min,dense_max,dense_fp_mean,dense_fp_std,dense_fp_min,dense_fp_max,relative_performance,relative_performance_fp
s0004,155,0.8621171712875366,0.023301541805267334,0.8374150395393372,0.9005446434020996,0.9071869850158691,0.006519132759422064,0.8983919024467468,0.918354868888855,0.8136212229728699,0.02537236176431179,0.7878269553184509,0.8537172079086304,0.950319157491502,1.059605067991551
s1137,44,0.8362377285957336,0.03164936602115631,0.7765182256698608,0.8606048226356506,0.9130681753158569,0.009578542783856392,0.8967090249061584,0.9227406978607178,0.7019363045692444,0.0810193195939064,0.5911571979522705,0.8136351108551025,0.9158546439387777,1.1913299300125326
s0629,12,0.4374811053276062,0.1513637900352478,0.23439329862594604,0.657821774482727,0.7190586924552917,0.021519983187317848,0.69903165102005,0.757272481918335,0.41061434149742126,0.11410225182771683,0.20836180448532104,0.5323801040649414,0.6084080617032622,1.0654306513800946
s0025,4,0.3714602589607239,0.08753690123558044,0.2855599522590637,0.5362734198570251,0.7732559442520142,0.004634147975593805,0.768254280090332,0.7809410691261292,0.34616556763648987,0.1448771059513092,0.25835931301116943,0.6354190111160278,0.480384614850966,1.0730710783771427
s1176,3,0.5995433926582336,0.08787015080451965,0.5015528202056885,0.7463772296905518,0.6957806348800659,0.0350964292883873,0.6593331694602966,0.757272481918335,0.30900731682777405,0.1143144890666008,0.10096673667430878,0.43033623695373535,0.8616845060104023,1.9402239364849427
s0262,181,0.5502592325210571,0.12629885971546173,0.3675377070903778,0.7075860500335693,0.7428317666053772,0.02335108071565628,0.7196009159088135,0.786070704460144,0.597106397151947,0.11043087393045425,0.4520263671875,0.7674152255058289,0.7407588868145127,0.9215430200474496
s0052,101,0.9158769845962524,0.01403078343719244,0.8998864889144897,0.9376710057258606,0.9526795148849487,0.0029309720266610384,0.9486381411552429,0.9560904502868652,0.8622394800186157,0.06554117798805237,0.7912979125976562,0.9468611478805542,0.9613694535111938,1.0622072009234356
s0163,258,0.9094589352607727,0.009912801906466484,0.8941956758499146,0.9249924421310425,0.9376691579818726,0.003116380423307419,0.933820366859436,0.9417970180511475,0.7511504292488098,0.1557546854019165,0.5489588379859924,0.9372175931930542,0.9699145242424139,1.2107547301414443
s0378,115,0.9044977426528931,0.02564500831067562,0.8635324239730835,0.9298071265220642,0.9477249979972839,0.01031391229480505,0.9361651539802551,0.9663892984390259,0.8214309811592102,0.08045394718647003,0.709516167640686,0.9164807796478271,0.9543883980735572,1.1011244564655431
s1077,168,0.8713221549987793,0.031722281128168106,0.8135566115379333,0.9078103303909302,0.9011715650558472,0.006468500476330519,0.8965899348258972,0.9139205813407898,0.7821131348609924,0.03213317319750786,0.7281012535095215,0.8151122331619263,0.966877106186525,1.1140615291592595
s0866,167,0.9412589073181152,0.0062734149396419525,0.9317798614501953,0.951284646987915,0.9524602890014648,0.0010427250526845455,0.9504976272583008,0.953522801399231,0.8594405055046082,0.0191915612667799,0.8268706202507019,0.8809341192245483,0.9882395289203155,1.095199611013759
s0165,71,0.5700558423995972,0.08555053174495697,0.4678363502025604,0.6733991503715515,0.7871338129043579,0.027751527726650238,0.7513115406036377,0.8350057601928711,0.5282236933708191,0.06185460090637207,0.4347519874572754,0.6123328804969788,0.7242171954171441,1.079194003513605
s0139,33,0.9342389106750488,0.012414118275046349,0.9132450222969055,0.9497760534286499,0.952959418296814,0.0021433881483972073,0.9505846500396729,0.9570077657699585,0.8301898837089539,0.0704503133893013,0.7182698249816895,0.9202772974967957,0.9803553989159124,1.1253316006468856
s0025,64,0.8110021352767944,0.0324968583881855,0.7789167165756226,0.8533084392547607,0.8558444976806641,0.014451303519308567,0.8425578474998474,0.8827205896377563,0.6918932199478149,0.0795387253165245,0.5918833017349243,0.7915765047073364,0.9476045443706277,1.172149273753489
