reference_id,reference_slice,sparse_mean,sparse_std,sparse_min,sparse_max,dense_mean,dense_std,dense_min,dense_max,dense_fp_mean,dense_fp_std,dense_fp_min,dense_fp_max,relative_performance,relative_performance_fp
s0578,55,0.9784604907035828,0.0092477360740304,0.9616217017173767,0.9897435903549194,0.9897750616073608,0.0008392028976231813,0.9885687828063965,0.990718424320221,0.9632787704467773,0.021979205310344696,0.9336661100387573,0.9874072074890137,0.9885685431542359,1.0157604638683815
s1337,74,0.9822098612785339,0.0031115475576370955,0.9784519076347351,0.9866271018981934,0.9865629076957703,0.0018278456991538405,0.9836130142211914,0.98928302526474,0.9629234075546265,0.017610177397727966,0.9399846196174622,0.9871782660484314,0.9955876646250533,1.02002906313482
s0212,85,0.9389969110488892,0.015658855438232422,0.9165993928909302,0.9632174968719482,0.9596743583679199,0.007725229952484369,0.9506409764289856,0.9725298285484314,0.9189031720161438,0.023635633289813995,0.8859561681747437,0.9581955075263977,0.9784536836493203,1.0218670907280232
s0737,64,0.9695989489555359,0.0038273960817605257,0.9640950560569763,0.975924015045166,0.9800780415534973,0.0050137341022491455,0.9726799130439758,0.9865542054176331,0.958171546459198,0.015861688181757927,0.9269199371337891,0.9683184623718262,0.9893078998266799,1.0119262594872145
s0058,202,0.9846429824829102,0.004282060544937849,0.9785270690917969,0.9903062582015991,0.9885348081588745,0.0016778716817498207,0.9867839813232422,0.9916101098060608,0.956147313117981,0.022144867107272148,0.923880398273468,0.9759179353713989,0.9960630362797109,1.0298025931506363
s0248,246,0.9799576997756958,0.005121758207678795,0.9715523719787598,0.9863006472587585,0.9874399900436401,0.0010329418582841754,0.9863327741622925,0.9892594218254089,0.9488400220870972,0.0053488933481276035,0.941166877746582,0.9550984501838684,0.9924225367177871,1.0327954944608588
s0810,147,0.964084267616272,0.006105370819568634,0.9529345631599426,0.9694641828536987,0.9722819328308105,0.00044386100489646196,0.9716171622276306,0.9728817939758301,0.890347957611084,0.013810967095196247,0.8758038878440857,0.911544680595398,0.991568633605408,1.082817407930077
s0233,43,0.9323299527168274,0.019910350441932678,0.9176990389823914,0.9713161587715149,0.9545282125473022,0.010157519020140171,0.9463843703269958,0.9741151928901672,0.9236790537834167,0.010448187589645386,0.9052894711494446,0.9366375207901001,0.9767442601081057,1.0093656978557393
s0417,18,0.9497568011283875,0.0327528640627861,0.8884364366531372,0.9857828617095947,0.9800454378128052,0.003845785977318883,0.9768510460853577,0.9873404502868652,0.9069856405258179,0.03766597807407379,0.865724503993988,0.9709271788597107,0.9690946608026525,1.047157483747784
s0771,25,0.9788757562637329,0.008120844140648842,0.967860221862793,0.9918171167373657,0.9905253648757935,0.002439897507429123,0.9878819584846497,0.9950234889984131,0.9505085945129395,0.033375803381204605,0.8883391618728638,0.9851244688034058,0.9882389598235868,1.0298441927979929
s0726,374,0.9875941276550293,0.004591777920722961,0.9819971323013306,0.9932926297187805,0.993991494178772,0.0007222252315841615,0.9934221506118774,0.9953310489654541,0.9775511026382446,0.0061308853328228,0.967899739742279,0.9833225011825562,0.9935639625075181,1.0102736572949285
s1280,71,0.9445620775222778,0.018971366807818413,0.9136838316917419,0.9625048637390137,0.9684173464775085,0.0030282638035714626,0.9650139212608337,0.9740859270095825,0.9139531850814819,0.03238912671804428,0.8638598918914795,0.9574952125549316,0.9753667475680798,1.033490656786832
s1287,438,0.9753518104553223,0.010605406947433949,0.9620469808578491,0.9899961948394775,0.9915146827697754,0.0009188303956761956,0.9903620481491089,0.9926285147666931,0.9537702798843384,0.015973307192325592,0.9315694570541382,0.9743599891662598,0.983698806890784,1.0226275980979413
s0328,148,0.9591434597969055,0.01710764691233635,0.9365189075469971,0.9881594777107239,0.9769547581672668,0.007601608522236347,0.9685682654380798,0.9901499152183533,0.9389036297798157,0.025944583117961884,0.9060533046722412,0.9859665632247925,0.9817685535369368,1.0215568769521493
s0696,185,0.9001377820968628,0.0067389956675469875,0.8884255886077881,0.9074662923812866,0.9584063291549683,0.009039108641445637,0.9457260370254517,0.9726150631904602,0.9147016406059265,0.023734038695693016,0.8850479125976562,0.9502784013748169,0.9392026687579567,0.9840780229721506
s0890,78,0.9515034556388855,0.023442592471837997,0.9183521270751953,0.983134388923645,0.9776312708854675,0.004187670536339283,0.9731117486953735,0.9845853447914124,0.9318218231201172,0.021939175203442574,0.9009917378425598,0.958295464515686,0.973274366292603,1.0211216694333969
s0288,58,0.9302922487258911,0.022794492542743683,0.9091682434082031,0.9692201614379883,0.9686330556869507,0.008501625619828701,0.9588570594787598,0.9806690216064453,0.914737343788147,0.05753154680132866,0.8045681715011597,0.9741092920303345,0.9604176145590361,1.0170047774296909
s1410,78,0.9268862009048462,0.012740444391965866,0.9093232154846191,0.9445614814758301,0.9586626887321472,0.005461859051138163,0.953324019908905,0.9666130542755127,0.898579478263855,0.015288162045180798,0.8842893242835999,0.9263953566551208,0.9668533174381427,1.0315016348867465
s0382,147,0.9461013078689575,0.014993770979344845,0.9220321178436279,0.9624074101448059,0.9694307446479797,0.002204157877713442,0.9672434329986572,0.9724211692810059,0.9506368637084961,0.01564064249396324,0.9273272752761841,0.9682502746582031,0.9759349113819434,0.9952289291393087
s0477,177,0.9782212376594543,0.0070693097077310085,0.9661705493927002,0.9880055785179138,0.9891926050186157,0.0004530297010205686,0.9887068271636963,0.9898548722267151,0.9553768038749695,0.04351611062884331,0.8720278739929199,0.9845905900001526,0.9889087652864581,1.0239114385987065
