k,reference_id,reference_slice,sparse_mean,sparse_std,sparse_min,sparse_max,dense_fp_mean,dense_fp_std,dense_fp_min,dense_fp_max
100,s0744,81,0.9859889149665833,0.0024148374795913696,0.9819363951683044,0.9885770678520203,0.986703097820282,0.001680451794527471,0.983979344367981,0.9888676404953003
1,s0782,100,0.8954909443855286,0.014970279298722744,0.8718852996826172,0.9167497754096985,0.8671382665634155,0.021096697077155113,0.8397000432014465,0.9009993672370911
2,s0782,100,0.8942232131958008,0.011133585125207901,0.8810089230537415,0.9085137248039246,0.9020591974258423,0.010747791267931461,0.8855727910995483,0.9128549098968506
3,s0782,100,0.9218361973762512,0.019652148708701134,0.8979025483131409,0.9499322175979614,0.894915759563446,0.04052762687206268,0.8268069624900818,0.9503269195556641
5,s0782,100,0.9222584962844849,0.01584956981241703,0.9079011678695679,0.9473932981491089,0.9064369201660156,0.0238795205950737,0.8810676336288452,0.9503269195556641
10,s0782,100,0.9420462846755981,0.005696321837604046,0.9333035945892334,0.9508618116378784,0.9190980195999146,0.022711964324116707,0.8898954391479492,0.9503269195556641
20,s0782,100,0.943587601184845,0.00281206495128572,0.9403114318847656,0.9477485418319702,0.9319216012954712,0.011193649843335152,0.9112491011619568,0.9430263042449951
50,s0782,100,0.9454180002212524,0.006012356374412775,0.935548722743988,0.9537941813468933,0.9457915425300598,0.002749818842858076,0.9418371915817261,0.9499322175979614
100,s0782,100,0.9449648857116699,0.00298010790720582,0.9399473071098328,0.9477485418319702,0.9450586438179016,0.003213155549019575,0.9416134357452393,0.9499322175979614
1,s0062,202,0.9564130902290344,0.019275657832622528,0.9191591143608093,0.9704523086547852,0.9249795079231262,0.033313676714897156,0.8722666501998901,0.973238468170166
2,s0062,202,0.9541338682174683,0.024842942133545876,0.9059637784957886,0.9765155911445618,0.9567520022392273,0.009929798543453217,0.9427947402000427,0.9695643186569214
3,s0062,202,0.9594680666923523,0.01735853962600231,0.9347040057182312,0.9765629172325134,0.9542446136474609,0.015312434174120426,0.9383019804954529,0.9822442531585693
5,s0062,202,0.9702607989311218,0.010538025759160519,0.9577777981758118,0.9873035550117493,0.9526165127754211,0.051124993711709976,0.8510996103286743,0.9822930693626404
10,s0062,202,0.9740212559700012,0.00778596568852663,0.9627801179885864,0.9827777147293091,0.9749449491500854,0.006969045847654343,0.9656349420547485,0.9830610156059265
20,s0062,202,0.9700225591659546,0.00713643291965127,0.9598097801208496,0.9808481335639954,0.9795379638671875,0.004635137971490622,0.972078263759613,0.984118640422821
50,s0062,202,0.9679913520812988,0.004833918996155262,0.9595212936401367,0.974470317363739,0.9828826785087585,0.00173286406788975,0.9796498417854309,0.984594464302063
100,s0062,202,0.9679913520812988,0.004833918996155262,0.9595212936401367,0.974470317363739,0.9840091466903687,0.0024587216321378946,0.9795240163803101,0.9863033294677734
1,s0653,96,0.8760815858840942,0.0041907671838998795,0.8708655834197998,0.8816699981689453,0.8657501935958862,0.020985104143619537,0.8421871662139893,0.8943700194358826
2,s0653,96,0.8885523080825806,0.0064660124480724335,0.8812458515167236,0.8992229700088501,0.8398982286453247,0.02899174392223358,0.7879423499107361,0.8679131269454956
3,s0653,96,0.9273077249526978,0.013433591462671757,0.9080403447151184,0.9462541341781616,0.8377534747123718,0.034274086356163025,0.7757005095481873,0.8809798955917358
5,s0653,96,0.9362857937812805,0.0073668500408530235,0.925736129283905,0.9462541341781616,0.8738164901733398,0.02683340013027191,0.8316879868507385,0.9004806876182556
10,s0653,96,0.9403076171875,0.008751302026212215,0.9246137142181396,0.9498594999313354,0.9386448860168457,0.009965354576706886,0.9288832545280457,0.9566499590873718
