k,reference_id,reference_slice,sparse_mean,sparse_std,sparse_min,sparse_max,dense_fp_mean,dense_fp_std,dense_fp_min,dense_fp_max
3,s0664,116,0.9936248064041138,0.00038197674439288676,0.9933198690414429,0.9943390488624573,0.9929081201553345,0.004303264431655407,0.9848111867904663,0.9962269067764282
5,s0664,116,0.9959494471549988,0.0005510678747668862,0.9952255487442017,0.9967014193534851,0.9941214323043823,0.0009563150233589113,0.9922396540641785,0.9948974847793579
10,s0664,116,0.9978183507919312,0.0005182374734431505,0.9969980716705322,0.9984506368637085,0.9966403245925903,0.0014290476683527231,0.9943457841873169,0.9983457326889038
20,s0664,116,0.9981195330619812,0.0003084818017669022,0.9976671934127808,0.9984506368637085,0.9972614049911499,0.0009660554933361709,0.9955856800079346,0.9983457326889038
50,s0664,116,0.9980531930923462,0.00018943926261272281,0.997838020324707,0.998348593711853,0.9980819821357727,0.0002341489598620683,0.9978213310241699,0.998348593711853
100,s0664,116,0.9980038404464722,0.00026000398793257773,0.997597873210907,0.998348593711853,0.9981014132499695,0.0003884480393026024,0.9973723888397217,0.9984506368637085
1,s0647,25,0.9959011077880859,0.002031073672696948,0.9921925067901611,0.9976184368133545,0.9061117172241211,0.07050863653421402,0.7761183977127075,0.9869484901428223
2,s0647,25,0.8457714915275574,0.2391621470451355,0.37268322706222534,0.9954013824462891,0.9951308965682983,0.0026820118073374033,0.9905795454978943,0.9983781576156616
3,s0647,25,0.9932011365890503,0.005916958674788475,0.982664167881012,0.9987143874168396,0.9976530075073242,0.00121777574531734,0.9952967166900635,0.9986932277679443
5,s0647,25,0.9929256439208984,0.008314165286719799,0.9765084385871887,0.9982075095176697,0.997867226600647,0.0003774338692892343,0.9971649646759033,0.998214840888977
10,s0647,25,0.9982692003250122,0.00028452451806515455,0.9978476762771606,0.9986467957496643,0.9985882043838501,0.0003290523891337216,0.9980276226997375,0.9990603923797607
20,s0647,25,0.9986761808395386,0.00041260308353230357,0.9979845285415649,0.9991130232810974,0.9987108111381531,0.0007370376260951161,0.9972388744354248,0.9991547465324402
50,s0647,25,0.9990204572677612,0.00010924975504167378,0.998809814453125,0.9991130232810974,0.9990752339363098,5.696812513633631e-05,0.9989794492721558,0.9991547465324402
100,s0647,25,0.9990474581718445,0.00011323048966005445,0.9988475441932678,0.9991848468780518,0.9990952610969543,7.167425064835697e-05,0.9989794492721558,0.9991848468780518
1,s0972,88,0.9982410669326782,0.0020561825949698687,0.9941748380661011,0.9995923042297363,0.9058026075363159,0.17446540296077728,0.5569612383842468,0.9985087513923645
2,s0972,88,0.9995986223220825,0.00025290134362876415,0.9991042613983154,0.9998230934143066,0.996536135673523,0.0056382352486252785,0.9852684736251831,0.9996786117553711
3,s0972,88,0.9997200965881348,8.054541103774682e-05,0.9995876550674438,0.9997859001159668,0.9988099336624146,0.000779819383751601,0.9973312616348267,0.9995593428611755
5,s0972,88,0.9996655583381653,0.00015790208999533206,0.9994724988937378,0.9998668432235718,0.9994050860404968,0.0002943416766356677,0.9988540410995483,0.9997009634971619
10,s0972,88,0.9997549057006836,0.0001223464059876278,0.9995509386062622,0.9998668432235718,0.9996315240859985,0.00014212967653293163,0.9993983507156372,0.9997776746749878
20,s0972,88,0.9998205304145813,4.333368269726634e-05,0.999748706817627,0.9998653531074524,0.9997782707214355,6.860310531919822e-05,0.9996942281723022,0.9998790621757507
